invoice_id,invoice_number,invoice_date,issuer_name,recipient_name,line_items_count,accounting_summary_count,vat_rows_count,total_net,total_vat,total_gross,currency,created_at,updated_at,issuer_siren,issuer_ape,issuer_ape_source,recipient_siren,recipient_ape,recipient_ape_source
fr_bd_519665103:b64e423a-c116-46c8-b476-baad09d832d2,78000,02/12/2024,ETABLISSEMENTS CANU,MOUAD,5,1,1,272.44,14.98,287.42,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:e612cfa1-6223-4b97-9bf7-f1f03a6ad330,FV2412-00130,02/12/2024,AVIGROS,COLETTE SAUREL SALGAS,1,1,1,105.22,5.71,111.19,EUR,,,447915430,4632C,invoice_form,343763033,,
fr_bd_519665103:4df5b142-0351-451b-a290-63ca01ab21d5,FV2412-00323,03/12/2024,AVIGROS,MOUAD,10,2,2,701.29,39.28,740.57,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:69d4af8b-5cda-4592-b993-c6e1c0233b9b,FV2412-02063,05/12/2024,AVIGROS,MOUAD,15,1,1,1499.33,81.82,1581.15,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1224d8da-b765-461f-bc29-e5cabcf3994a,1914136,06/12/2024,BBV,MOUAD,4,1,1,649.14,35.76,684.9,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:184cafe8-5a3e-4cb3-ae84-ef8d23568b4d,BFVE-24-44375,06/12/2024,BIDAULT,MOUAD BOUCHERIE,12,1,1,540.06,29.7,569.76,EUR,,,572041879,4633Z,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:26700579-199a-4cf3-9c99-25ec3fac9e67,161542,06/12/2024,ARTERRIS GROUPE,MOUAD,17,1,0,3222.4,,3222.4,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:3dde2a59-e580-476c-a25a-9e88ee98dccc,Relevé 01/10/24-31/10/24,06/12/2024,AVIGROS,MOUAD,26,1,1,15591.95,848.25,16474.08,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:68b24d14-2f56-44ea-9386-c350deb61d6e,BAVE-24-02068,06/12/2024,BIDAULT,MOUAD BOUCHERIE,1,1,1,40.8,2.24,43.04,EUR,,,572041879,4638B,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:866c30c8-3bfb-488a-a046-2aeeee19e780,FA24CL-29796,06/12/2024,BOUCHERIE ROYAL VIANDE,COUTELLERIE HALLES DE RUNGIS,1,1,1,29.0,1.6,30.6,EUR,,,489928044,,,489928044,,
fr_bd_519665103:8c048306-ff14-4248-b68c-b02f07939c9d,FV2412-03002,06/12/2024,AVIGROS,MOUAD,9,1,1,577.57,31.77,609.34,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8f908e8e-e898-4e71-a330-b082405deef7,1914137,06/12/2024,BBV,BOUCHERIE MOUAD,5,1,1,1171.1,64.51,1235.61,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:bf8e2d51-b28d-49ab-85f9-40bf96a0f98b,FV2412-03053,06/12/2024,AVIGROS,MUSTAPHA,1,1,1,63.17,3.47,66.64,EUR,,,447915430,4632C,invoice_form,,,
fr_bd_519665103:c32ed4b4-4f54-4878-b199-389507e4eec9,BFVE-24-44375,06/12/2024,ETABLISSEMENTS BIDAULT,MOUAD BOUCHERIE,12,1,1,540.06,29.7,569.76,EUR,,,572041879,4633Z,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e0608336-32d6-46f8-a2ac-b4abb60f5fe3,1914138,06/12/2024,BBV,MOUAD,4,1,1,2049.8,112.91,2162.71,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:e5103d01-15fe-4a65-99de-30fdf9684b6c,161542,06/12/2024,ETABLISSEMENTS CANU,MOUAD,1,1,1,385.7,21.21,408.57,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:f79eed10-d717-4067-a587-0631dd9be42b,161542,06/12/2024,ETABLISSEMENTS CANU,MOUAD,8,1,1,340.7,0.0,340.7,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ff7174a0-cfaf-4276-9543-d26a0919c9b7,BFVE-24-44375,06/12/2024,ETABLISSEMENTS BIDAULT,MOUAD,1,1,1,40.8,2.24,43.04,EUR,,,572041879,4638B,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:07bd8534-6098-40a4-8bdf-d90d05a04de1,BFVE-24-44570,07/12/2024,BIDAULT,MOUAD,11,2,1,360.39,19.82,380.21,EUR,,,572041879,4633Z,invoice_form,572041879,4633Z,siren_map_partition
fr_bd_519665103:18253df1-7756-45e6-a507-e571c6d48cde,BFVE-24-44570,07/12/2024,BIDAULT,MOUAD BOUCHERIE,11,2,1,360.39,19.82,380.21,EUR,,,572041879,4633Z,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f22a35bb-8970-4207-89f0-9ed4460ff986,FV2412-04040,07/12/2024,AVIGROS,MOUAD,1,1,1,206.0,11.33,217.33,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4782cb9e-3f8c-42b0-9a04-69be9a505a46,FV2412-04265,09/12/2024,AVIGROS,MOUAD,2,1,1,63.0,3.47,66.47,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:48a327c0-c7d5-436b-af78-d4df23a05e34,1914633,09/12/2024,BBV,MOUAD,2,1,1,2350.92,129.48,2480.4,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:70da2f0c-157e-410c-8f3b-f0e127ceeff9,1914634,09/12/2024,BBV,MOUAD,3,2,1,1011.2,55.69,1068.25,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:eb2037ab-105d-46f5-9c55-039441757083,1914635,09/12/2024,BBV,MOUAD,1,6,1,907.51,49.91,960.11,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:e430f305-521e-4bf9-8f1c-6d24f625f9da,FV2412-05075,10/12/2024,AVIGROS,MOUAD,9,1,2,415.51,23.34,438.85,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:00a659db-ab87-43c9-9b87-2b8479112b66,FV2412-05690,11/12/2024,AVIGROS,MOUAD,8,2,2,209.68,11.6,221.28,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e23f5f25-48cb-4ac0-8d7f-47f95db1662d,FV2412-05896,11/12/2024,AVIGROS,MOUAD,14,2,2,1559.62,87.45,1647.07,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1a91b832-8125-4879-8c6d-8edd163d3ae0,161919,12/12/2024,ETABLISSEMENTS CANU,MOUAD,4,2,2,346.5,19.25,365.75,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:801f3618-4fa3-42d4-a47f-b3be12e445fa,1915745,12/12/2024,BBV,MOUAD,1,1,1,370.4,20.41,390.81,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8b3bb540-accb-44a4-b7bb-fb700402814f,1915746,12/12/2024,BBV,MOUAD,2,1,1,546.0,30.03,576.03,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8bb791a0-43ed-42c3-84e5-fa49dec4152f,1915744,12/12/2024,BBV,MOUAD,1,1,1,177.59,9.79,187.38,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c4f59064-1293-4a9f-b217-ba8144fc9211,1915747,12/12/2024,BBV,MOUAD,2,1,1,1109.31,61.15,1170.46,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:08771ce5-6789-496f-b2d8-7aed273ff81d,BFVE-24-45200,13/12/2024,ETABLISSEMENTS BIDAULT,ETABLISSEMENTS BIDAULT,9,1,1,302.66,16.65,319.31,EUR,,,572041879,4638B,invoice_form,572041879,4633Z,siren_map_partition
fr_bd_519665103:daf56281-e414-4b70-bc05-8ecbdbfd7be9,BFVE-24-45200,13/12/2024,ETABLISSEMENTS BIDAULT,ETABLISSEMENTS ESNAULT,9,1,1,302.66,16.65,319.31,EUR,,,572041879,4638B,invoice_form,432497428,,
fr_bd_519665103:ea4649b3-edae-4fe7-8107-4d5f3bf01e2d,161950,13/12/2024,ETABLISSEMENTS CANU,MOUAD,2,2,2,65.16,3.6,68.76,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:fcd01b53-e883-414e-9236-037a21f20a23,FV2412-07229,13/12/2024,AVIGROS,MOUAD,13,1,1,747.95,41.14,789.09,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4b7e7e6a-7aba-4190-8390-b939481ab23d,FV2412-08302,14/12/2024,AVIGROS,MOUAD,4,1,1,628.09,34.55,662.64,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:448e1707-8efd-4769-94b5-18c04b14f67e,1916564,16/12/2024,BBV,MOUAD,1,1,1,549.92,30.25,580.17,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8cdbff8a-03d4-4cda-b7f9-c2d2d9bec2e2,FV2412-08627,16/12/2024,AVIGROS,MOUAD,4,2,2,170.33,9.66,181.43,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8d84e710-9ff4-40d8-9bc6-138297825f67,78000162058,16/12/2024,ETABLISSEMENTS CANU,MOUAD,2,1,2,29.35,1.63,30.98,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:e8a7afdc-200f-4311-ac57-f34a6c6104fb,1916563,16/12/2024,BBV,MOUAD,2,6,1,771.3,42.48,817.67,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:0d87e04e-7cc8-4616-93a9-dc4e523bd663,FV2412-09600,17/12/2024,AVIGROS,MOUAD,13,1,2,1013.9,57.07,1070.97,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8d0c3f44-293c-4b34-8f44-d8b547b2c671,78000,17/12/2024,ETABLISSEMENTS CANU,MOUAD,4,2,2,151.8,8.48,160.28,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9e4238b4-74db-4fed-8055-190010788d02,FV2412-10171,17/12/2024,AVIGROS,MOUAD,2,2,2,45.47,2.55,48.02,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:187115f8-4a36-417a-91ae-f863cd978f2b,78000162257,18/12/2024,ETABLISSEMENTS CANU,MOUAD,2,1,1,79.27,4.36,83.93,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:2453f76f-2b0a-4ee1-bab9-bfccf304fc2b,FV2412-10850,18/12/2024,AVIGROS,MOUAD,15,1,2,1453.72,81.19,1534.91,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8369b9ff-520a-42a3-a312-504fb06c68b2,1917330,18/12/2024,BBV,MOUAD,2,1,1,773.16,42.52,815.68,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9c38e9a0-232e-493c-bd5a-70e823d04cce,1917329,18/12/2024,BBV,MOUAD,3,1,1,720.71,39.64,760.35,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:5487aea8-830b-4e8f-9e02-19bbabe34671,FV2412-11761,19/12/2024,AVIGROS,MOUAD,3,2,2,147.33,8.2,155.53,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:89dad126-fb42-44d5-a80f-28d5738e4dcd,1917703,19/12/2024,BBV,MOUAD,1,1,1,1256.55,69.11,1325.66,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ce1376ed-cedd-4d84-95fb-e59fd8b9eb0b,1917701,19/12/2024,BBV,MOUAD,2,1,1,254.46,14.0,268.46,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:dcdb47c4-a7b0-4364-b729-cee7d8e5cb22,FV2412-11151,19/12/2024,AVIGROS,MOUAD,1,1,1,90.93,5.0,95.93,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ffe91f58-0ea1-46f8-a362-5aafa1fee45d,1917702,19/12/2024,BBV,MOUAD,1,1,1,140.4,7.73,148.13,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:053453fc-786e-43ad-aff0-af3cf0c7836b,162386,20/12/2024,ETABLISSEMENTS CANU,MOUAD,7,1,1,245.56,13.47,259.03,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:76b5d338-af0b-458b-bfae-edd543734a23,FV2412-13121,20/12/2024,AVIGROS,MOUAD,7,1,1,325.34,17.89,343.23,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:799e17c3-f95b-4866-97c0-7e51de106465,1918137,20/12/2024,BBV,MOUAD,1,2,1,131.3,0.0,139.46,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:efd3186a-ba1c-4bea-a097-15ccf03bf7f3,1918136,20/12/2024,BBV,MOUAD,1,1,1,165.3,9.1,174.4,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f56e2f16-eb3b-442e-83ca-341d68aec427,162386,20/12/2024,ETABLISSEMENTS CANU,MOUAD,1,1,1,245.56,13.51,259.07,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:04c6ada2-ea1d-4547-beaf-5292a658a93a,FV2412-13593,21/12/2024,AVIGROS,MOUAD,1,1,1,77.74,4.28,82.02,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1763ab7c-a85d-4898-b81f-2b6c93c49072,FV2412-13970,21/12/2024,AVIGROS,MOUAD,9,1,1,779.01,42.54,822.66,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:38304660-5b35-4848-bb9e-6689fa5bdce5,BFVE-24-46499,21/12/2024,ETABLISSEMENTS BIDAULT,BIDAULT,3,1,1,259.24,14.26,273.5,EUR,,,572041879,4638B,invoice_form,572041879,4633Z,siren_map_partition
fr_bd_519665103:a35b1e96-7f54-422e-99ff-bb91a329e242,BFVE-24-46372,21/12/2024,ETABLISSEMENTS BIDAULT,MOUAD BOUCHERIE,7,1,1,330.0,18.15,348.15,EUR,,,572041879,4638B,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:63657c79-9b93-4da9-8f13-27719f8baa4e,FV2412-14350,23/12/2024,AVIGROS,MOUAD,5,1,2,480.02,27.24,511.48,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f720ccb8-92ea-4abe-a97f-b4cb11fd0b64,162494,23/12/2024,ETABLISSEMENTS CANU,MOUAD,5,1,1,112.75,6.2,119.51,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7c9bac9c-ef38-4235-83d3-de38270a7789,FV2412-15142,24/12/2024,AVIGROS,MOUAD,14,1,2,1388.83,77.81,1466.64,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fb56bc57-1209-48dd-b5d3-f0bbf97f09dd,78000,24/12/2024,ETABLISSEMENTS CANU,MOUAD,3,1,1,133.95,7.37,141.94,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:323eea2a-bedb-402b-a0d5-95fb4437138c,78000,26/12/2024,ETABLISSEMENTS CANU,MOUAD,6,2,2,288.35,16.06,304.41,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c1fb1d5c-fc83-4ee9-bc14-464e399793f3,FV2412-16203,26/12/2024,AVIGROS,MOUAD,7,1,1,322.7,17.64,340.34,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:5827b393-0fe9-4fb1-ba3c-f808352add7c,78000,27/12/2024,ETABLISSEMENTS CANU,MOUAD,3,1,1,185.95,10.23,196.97,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9c08f6a7-4987-442e-9389-0dd0d06d36ce,FV2412-16979,27/12/2024,AVIGROS,MOUAD,12,1,1,1090.39,59.97,1150.36,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,invoice_form
fr_bd_519665103:b6eb3ca9-0c3e-42d2-a750-e782060127e5,1919671,27/12/2024,BBV,MOUAD,4,2,1,1053.29,58.01,1116.26,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:cc62b655-5ef0-4cea-bea2-81b56052868f,1919672,27/12/2024,BBV,MOUAD,5,1,1,3051.5,168.03,3219.53,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ddb2ec35-e8f7-4db5-9a2d-da7d3bc4cb24,1919669,27/12/2024,BBV,MOUAD,5,1,1,2622.04,144.26,2766.3,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:f47151a9-535b-4e01-bfa3-11257947e767,1919670,27/12/2024,BBV,MOUAD,2,1,1,972.9,53.5095,1026.4095,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:65994225-3455-4d34-9192-d70a9d535937,FV2412-17636,28/12/2024,AVIGROS,MOUAD,3,1,1,171.95,9.46,183.33,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:02d5e7c2-3877-40fc-b589-cc7daf4784ec,162938,30/12/2024,ETABLISSEMENTS CANU,MOUAD,2,2,2,280.48,15.59,296.07,EUR,,,398434837,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:16115c3c-0dc5-4f5a-9459-b097cd602f70,1920297,30/12/2024,BBV,MOUAD,3,1,1,909.35,50.01,959.36,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:2ee4bed4-a2b2-4b06-a189-609a0a1969bb,162938,30/12/2024,ETABLISSEMENTS CANU,MOUAD,8,1,1,279.38,0.0,279.38,EUR,,,398434837,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:52289c30-e199-451b-b577-c9b72a265118,162938,30/12/2024,ETABLISSEMENTS CANU,MOUAD,1,1,1,279.38,15.37,294.75,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:b4aa9541-ce65-463e-b628-d5789b0e2b2e,1920296,30/12/2024,BBV,MOUAD,4,3,1,1011.48,55.71,1071.56,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d1d1ada5-98b6-4680-9068-3978456cdc6b,1920298,30/12/2024,BBV,MOUAD,2,1,1,2070.09,114.02,2192.15,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0e5aa7c9-fd36-4f0e-ae10-159cff0e2ec8,FV2412-18458,31/12/2024,AVIGROS,MOUAD,28,1,2,1880.45,106.06,1999.7,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:5f4aa016-c830-4c6e-ba76-70110f21bb9e,162981,31/12/2024,ETABLISSEMENTS CANU,MOUAD,2,1,1,62.5,3.44,66.2,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7f5e9d16-5a73-4274-8614-a2ce14c9d3c2,1920801,31/12/2024,BBV,MOUAD,3,1,1,847.75,47.17,908.23,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8d8bce00-b97b-4b23-b198-bb5c6eeccfa1,162981,31/12/2024,ARTERRIS GROUPE,INCONNU,16,1,0,3120.1,,3120.1,EUR,,,,,,,,
fr_bd_519665103:93b3844f-7ef8-4aea-8beb-f4422c7010e3,BFVE-24-47,31/12/2024,INCONNU,MOUAD BOUCHERIE,1,1,0,103.07,,103.07,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:ada03fd1-7f4d-4597-a795-59e2f4566438,1920802,31/12/2024,BBV,MOUAD,1,1,1,525.65,28.91,554.56,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c718b791-e16d-4b3a-a372-ef77cbcacfb2,1920803,31/12/2024,BBV,BOUCHERIE MOUAD,1,1,1,227.7,12.54,240.24,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:f98af84f-782b-4a04-bd28-827a9e548724,BFVE-24-47741,31/12/2024,BIDAULT,MOUAD,2,2,1,97.7,5.37,103.07,EUR,,,572041879,4633Z,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:177ef799-59f9-4764-a0ad-cd4d1c17aac7,1921219,02/01/2025,BBV,MOUAD,2,2,2,550.86,4.92,584.49,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1d98226f-6e82-4183-bebc-4c42f1e45cf3,1921218,02/01/2025,BBV,MOUAD,1,1,1,232.0,12.77,244.77,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:59f35d56-1fb9-454f-b94c-9923b61c6ffd,163085,02/01/2025,ETABLISSEMENTS CANU,MOUAD,2,2,2,296.11,16.45,312.56,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:5cc7fb1b-818f-4c69-8fe8-70a5c6f5c8f3,1921220,02/01/2025,BBV,BOUCHERIE MOUAD,4,1,2,7156.61,413.8,7570.41,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:920035f8-e1a5-40fe-aa4e-531f9432661d,78000,02/01/2025,ETABLISSEMENTS CANU,MOUAD,2,1,2,296.11,16.45,312.56,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9ea5b581-2c48-4fcb-8b4c-ecda5a388e2a,78000,02/01/2025,ETABLISSEMENTS CANU,MOUAD,7,1,1,295.0,16.23,311.23,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:bf06ad1b-647e-425a-9b91-97099d40b545,FV2501-00264,02/01/2025,AVIGROS,MOUAD,8,1,1,593.2,32.63,625.83,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7204f856-b38d-427b-b2b4-5c57fbd5e534,163175,03/01/2025,ETABLISSEMENTS CANU,MOUAD,3,2,2,75.9,4.26,80.16,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8bdf486b-d510-4a68-9dbf-ae400ce2eed4,FV2501-01169,03/01/2025,AVIGROS,MOUAD,4,1,2,204.82,11.6,216.42,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c328c6bf-69c8-4a5e-acc8-c6e182674ca3,163175,03/01/2025,ETABLISSEMENTS CANU,MOUAD,3,2,2,75.9,4.26,80.16,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c52c6505-81af-4a19-ab9b-3556b2d2181f,1921608,03/01/2025,BBV,MOUAD,2,1,1,131.72,7.26,138.98,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ec372cc5-79f2-43ad-b693-5db41a99be06,1921607,03/01/2025,BBV,MOUAD,2,1,1,295.1,16.23,311.33,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7b27aa51-6cc8-4d1f-82e5-17f3ebb3f120,FV2501-01530,04/01/2025,AVIGROS,MOUAD,13,1,2,871.82,48.94,920.76,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:deb7a2fa-12f9-431b-a4c0-c27e06c8dea2,FV2501-02064,06/01/2025,AVIGROS,MOUAD,2,1,2,605.8,33.87,639.67,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4ee3a4c4-b402-476b-bf38-a86372eeeb81,78000,07/01/2025,ETABLISSEMENTS CANU,MOUAD,8,1,1,296.08,59.22,355.3,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8cd7dcc3-9974-4a14-a21f-0fb7d1bb0747,Relevé 01/10/24-30/11/24,07/01/2025,AVIGROS,MOUAD,23,1,1,12819.48,697.73,13543.94,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:90cb86e7-b923-44f9-861f-a963dca3015a,FV2501-02362,07/01/2025,AVIGROS,MOUAD,10,1,2,1344.09,75.3,1419.39,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:aa749506-46e5-4227-b000-3dc0e7fd8ba2,BFVE-25-00766,07/01/2025,ETABLISSEMENTS BIDAULT,MOUAD BOUCHERIE,2,2,1,67.3,3.7,71.0,EUR,,,572041879,4638B,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:c27c4c96-7f41-44ed-94bb-0727ef0618fe,163379,07/01/2025,ETABLISSEMENTS CANU,MOUAD,4,2,2,348.55,19.3834,367.9334,EUR,,,398434837,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:1cfd251d-1841-4fa2-b508-b31136cd8783,FV2501-03275,08/01/2025,AVIGROS,MOUAD,4,1,1,496.39,27.3,523.69,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:3810ce6d-c1f4-46c7-bd58-c9f0bd8e2156,F001562361,08/01/2025,RUNGIS MARCHE INTERNATIONAL,MOUAD,3,2,1,83.72,16.74,100.46,EUR,,,662012491,6832A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:64af58d1-d76b-4da3-8cc2-15c3676b7292,163472,08/01/2025,ETABLISSEMENTS CANU,MOUAD,2,2,2,288.59,16.03,304.62,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:66879f4c-56a4-4c8e-9b20-ef4fd6643342,FV2501-03595,08/01/2025,AVIGROS,MOUAD,1,1,1,99.5,5.47,104.97,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7c6c65a1-035c-4fb3-9511-4299a2542ef2,163472,08/01/2025,ETABLISSEMENTS CANU,MOUAD,7,1,1,287.51,15.81,303.32,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
